"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay"
"1391",4,"Modularity",-0.000507836794279903,"2","3",22,39,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1392",5,"Assortativity",-0.0405053952091115,"2","3",22,39,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1393",0,"Transitivity",0.968991648623569,"2","3",23,40,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1394",1,"Average Clustering",0.969391467919795,"2","3",23,40,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1395",2,"GlobalEfficiency",6.97914550173986,"2","3",23,40,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1396",3,"Sum",13016,"2","3",23,40,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1397",4,"Modularity",-0.00601713214580778,"2","3",23,40,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1398",5,"Assortativity",-0.045429384260569,"2","3",23,40,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1399",0,"Transitivity",0.964789836888331,"2","3",0,41,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1400",1,"Average Clustering",0.965785227331851,"2","3",0,41,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1401",2,"GlobalEfficiency",6.79180006339745,"2","3",0,41,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1402",3,"Sum",12742,"2","3",0,41,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1403",4,"Modularity",-0.00359633631645082,"2","3",0,41,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1404",5,"Assortativity",-0.0656962486142678,"2","3",0,41,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1405",0,"Transitivity",0.950129376566669,"2","3",1,42,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1406",1,"Average Clustering",0.950628929646923,"2","3",1,42,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1407",2,"GlobalEfficiency",6.77622300112461,"2","3",1,42,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1408",3,"Sum",12162,"2","3",1,42,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1409",4,"Modularity",0.00295066917287559,"2","3",1,42,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1410",5,"Assortativity",-0.0358912112362552,"2","3",1,42,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1411",0,"Transitivity",0.946199829205807,"2","3",2,43,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1412",1,"Average Clustering",0.946831454222002,"2","3",2,43,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1413",2,"GlobalEfficiency",6.74179608515067,"2","3",2,43,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1414",3,"Sum",12108,"2","3",2,43,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1415",4,"Modularity",0.00800340160666105,"2","3",2,43,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1416",5,"Assortativity",-0.0446044420742241,"2","3",2,43,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1417",0,"Transitivity",0.953588774959525,"2","3",3,44,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1418",1,"Average Clustering",0.954018814279303,"2","3",3,44,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1419",2,"GlobalEfficiency",6.68741961212339,"2","3",3,44,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1420",3,"Sum",11762,"2","3",3,44,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1421",4,"Modularity",-0.0101103444235977,"2","3",3,44,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1422",5,"Assortativity",-0.0400400218633953,"2","3",3,44,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1423",0,"Transitivity",0.925544554455446,"2","3",4,45,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1424",1,"Average Clustering",0.928188735703955,"2","3",4,45,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1425",2,"GlobalEfficiency",6.86861222744558,"2","3",4,45,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1426",3,"Sum",11738,"2","3",4,45,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1427",4,"Modularity",0.00916429161123677,"2","3",4,45,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1428",5,"Assortativity",-0.0608537977917599,"2","3",4,45,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1429",0,"Transitivity",0.927380724276681,"2","3",5,46,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1430",1,"Average Clustering",0.928835666834028,"2","3",5,46,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1431",2,"GlobalEfficiency",6.56172655971204,"2","3",5,46,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1432",3,"Sum",11496,"2","3",5,46,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1433",4,"Modularity",0.00103075094589797,"2","3",5,46,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1434",5,"Assortativity",-0.0593106201143445,"2","3",5,46,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1435",0,"Transitivity",0.940114487010128,"2","3",6,47,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1436",1,"Average Clustering",0.94144774891107,"2","3",6,47,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1437",2,"GlobalEfficiency",6.18119218614677,"2","3",6,47,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1438",3,"Sum",11014,"2","3",6,47,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1439",4,"Modularity",0.0140732288195927,"2","3",6,47,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1440",5,"Assortativity",-0.041164835150982,"2","3",6,47,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1441",0,"Transitivity",0.933442560163415,"3","3",7,48,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1442",1,"Average Clustering",0.935198547347634,"3","3",7,48,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1443",2,"GlobalEfficiency",6.52965407015376,"3","3",7,48,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1444",3,"Sum",11444,"3","3",7,48,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1445",4,"Modularity",0.00441056312880095,"3","3",7,48,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1446",5,"Assortativity",-0.0523486178425205,"3","3",7,48,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1447",0,"Transitivity",0.930010134279199,"3","3",8,49,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1448",1,"Average Clustering",0.930628328434525,"3","3",8,49,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1449",2,"GlobalEfficiency",5.96085840845187,"3","3",8,49,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1450",3,"Sum",10230,"3","3",8,49,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1451",4,"Modularity",0.00715850205775473,"3","3",8,49,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1452",5,"Assortativity",-0.0413190870840291,"3","3",8,49,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1453",0,"Transitivity",0.907745030843043,"3","3",9,50,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1454",1,"Average Clustering",0.907147670870962,"3","3",9,50,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1455",2,"GlobalEfficiency",6.00945330152069,"3","3",9,50,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1456",3,"Sum",10200,"3","3",9,50,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1457",4,"Modularity",0.0210149942329875,"3","3",9,50,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1458",5,"Assortativity",-0.0375538538789113,"3","3",9,50,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1459",0,"Transitivity",0.896229030916401,"3","3",10,51,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1460",1,"Average Clustering",0.898816995696958,"3","3",10,51,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1461",2,"GlobalEfficiency",5.76357412622234,"3","3",10,51,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1462",3,"Sum",9428,"3","3",10,51,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1463",4,"Modularity",0.024103002295584,"3","3",10,51,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1464",5,"Assortativity",-0.0639144874796975,"3","3",10,51,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1465",0,"Transitivity",0.896229030916401,"3","3",11,52,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1466",1,"Average Clustering",0.898816995696958,"3","3",11,52,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1467",2,"GlobalEfficiency",5.76357412622234,"3","3",11,52,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1468",3,"Sum",9428,"3","3",11,52,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1469",4,"Modularity",0.024103002295584,"3","3",11,52,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1470",5,"Assortativity",-0.0639144874796975,"3","3",11,52,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1471",0,"Transitivity",0.896229030916401,"3","3",12,53,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1472",1,"Average Clustering",0.898816995696958,"3","3",12,53,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1473",2,"GlobalEfficiency",5.76357412622234,"3","3",12,53,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1474",3,"Sum",9428,"3","3",12,53,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1475",4,"Modularity",0.024103002295584,"3","3",12,53,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1476",5,"Assortativity",-0.0639144874796975,"3","3",12,53,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1477",0,"Transitivity",0.840663745190252,"3","3",13,54,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1478",1,"Average Clustering",0.842959991616176,"3","3",13,54,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1479",2,"GlobalEfficiency",4.99224633401727,"3","3",13,54,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1480",3,"Sum",7452,"3","3",13,54,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1481",4,"Modularity",0.0179804533231684,"3","3",13,54,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1482",5,"Assortativity",-0.0455967017162561,"3","3",13,54,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1483",0,"Transitivity",0.890068215427181,"3","4",14,55,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1484",1,"Average Clustering",0.892252927586819,"3","4",14,55,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1485",2,"GlobalEfficiency",5.04705641865854,"3","4",14,55,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1486",3,"Sum",8188,"3","4",14,55,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1487",4,"Modularity",-0.00516072110006927,"3","4",14,55,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1488",5,"Assortativity",-0.0575301506322364,"3","4",14,55,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1489",0,"Transitivity",0.885858201862764,"3","4",15,56,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1490",1,"Average Clustering",0.888611947826202,"3","4",15,56,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1491",2,"GlobalEfficiency",5.23745380561533,"3","4",15,56,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1492",3,"Sum",8454,"3","4",15,56,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1493",4,"Modularity",-0.000780522029655034,"3","4",15,56,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1494",5,"Assortativity",-0.0546930869116902,"3","4",15,56,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1495",0,"Transitivity",0.876734987414599,"3","4",16,57,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1496",1,"Average Clustering",0.879285203494568,"3","4",16,57,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1497",2,"GlobalEfficiency",4.6724116445551,"3","4",16,57,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1498",3,"Sum",7686,"3","4",16,57,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1499",4,"Modularity",0.0175576994212538,"3","4",16,57,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1500",5,"Assortativity",-0.0590375533222217,"3","4",16,57,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1501",0,"Transitivity",0.896836470938079,"3","4",17,58,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1502",1,"Average Clustering",0.897603450633118,"3","4",17,58,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1503",2,"GlobalEfficiency",5.22392623450626,"3","4",17,58,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1504",3,"Sum",8620,"3","4",17,58,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1505",4,"Modularity",0.00860888453442865,"3","4",17,58,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1506",5,"Assortativity",-0.0383831337113245,"3","4",17,58,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Day"
"1507",0,"Transitivity",0.896616800920598,"3","4",18,59,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1508",1,"Average Clustering",0.89804610897116,"3","4",18,59,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1509",2,"GlobalEfficiency",5.06830723592532,"3","4",18,59,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1510",3,"Sum",8432,"3","4",18,59,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1511",4,"Modularity",0.0172695325299123,"3","4",18,59,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1512",5,"Assortativity",-0.0365757221346484,"3","4",18,59,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1513",0,"Transitivity",0.875613867917613,"3","4",19,60,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1514",1,"Average Clustering",0.878420186864976,"3","4",19,60,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1515",2,"GlobalEfficiency",5.1525098315688,"3","4",19,60,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1516",3,"Sum",8324,"3","4",19,60,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1517",4,"Modularity",0.00589712857064016,"3","4",19,60,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1518",5,"Assortativity",-0.0512794786609279,"3","4",19,60,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1519",0,"Transitivity",0.91600964357855,"3","4",20,61,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1520",1,"Average Clustering",0.916901576246157,"3","4",20,61,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1521",2,"GlobalEfficiency",5.17811477541272,"3","4",20,61,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1522",3,"Sum",8862,"3","4",20,61,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1523",4,"Modularity",0.0187152120268755,"3","4",20,61,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1524",5,"Assortativity",-0.0443739492461613,"3","4",20,61,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1525",0,"Transitivity",0.921876343623699,"3","4",21,62,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1526",1,"Average Clustering",0.922595246800545,"3","4",21,62,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1527",2,"GlobalEfficiency",5.25470413690524,"3","4",21,62,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1528",3,"Sum",9040,"3","4",21,62,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1529",4,"Modularity",0.00784468243401984,"3","4",21,62,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1530",5,"Assortativity",-0.0449039301833978,"3","4",21,62,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1531",0,"Transitivity",0.916144852651399,"3","4",22,63,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1532",1,"Average Clustering",0.917864417124388,"3","4",22,63,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1533",2,"GlobalEfficiency",5.27006001118717,"3","4",22,63,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1534",3,"Sum",9090,"3","4",22,63,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1535",4,"Modularity",0.00337909258472602,"3","4",22,63,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1536",5,"Assortativity",-0.0499421474793347,"3","4",22,63,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1537",0,"Transitivity",0.938580011148502,"3","4",23,64,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1538",1,"Average Clustering",0.938824013139365,"3","4",23,64,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1539",2,"GlobalEfficiency",5.76889046809499,"3","4",23,64,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1540",3,"Sum",10338,"3","4",23,64,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1541",4,"Modularity",0.00393965827725529,"3","4",23,64,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1542",5,"Assortativity",-0.0278442872966415,"3","4",23,64,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1543",0,"Transitivity",0.937629242819843,"3","4",0,65,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1544",1,"Average Clustering",0.937778776901775,"3","4",0,65,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1545",2,"GlobalEfficiency",5.68501168757388,"3","4",0,65,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1546",3,"Sum",10022,"3","4",0,65,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1547",4,"Modularity",0.0214475270748396,"3","4",0,65,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1548",5,"Assortativity",-0.00659140093585743,"3","4",0,65,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1549",0,"Transitivity",0.951080090300934,"3","4",1,66,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1550",1,"Average Clustering",0.951167573517179,"3","4",1,66,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1551",2,"GlobalEfficiency",5.80977183982174,"3","4",1,66,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1552",3,"Sum",10328,"3","4",1,66,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1553",4,"Modularity",-0.00710123892934522,"3","4",1,66,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1554",5,"Assortativity",-0.0522325453075414,"3","4",1,66,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
"1555",0,"Transitivity",0.931919477831056,"3","4",2,67,"MexHotChoc_QR_1216_1646",TRUE,"MexHotChoc TRUE","Head_Head","MexHotChoc","Night"
